CodigoItem	DescricaoItem	CodNovo_GrupoEstoque	NomeNovo_GrupoEstoque	Cod_GrupoEstoque_Old	NomeGrupoEstoque_Old	CodNovo_SubGrupo	NomeNovo_SubGrupo	Cod_SubGrupo_Old	NomeSubGrupo_Old	CodNovo_FC	NomeNovo_FC	CodFC_Old	NomeFC_Old
100283	LAMPADA HALOGENA TIPO BULBO A55 POT 105W TENSAO 220V FLUXO LUM 1825LM BASE E27 DIAM 55MM COMP 95MM	07000012	MATERIAIS MANUTENCAO PREDIAL	07000009	MATERIAL USO/CONSUMO	00000061	MATERIAIS ELETRICOS	00000061	MATERIAIS ELETRICOS	00000041	ILUMINACAO E ACESSORIOS	00000041	ILUMINACAO E ACESSORIOS
100273	LAMPADA LED BULBO TENSAO 110V CONSUMO 15W TEMP 6500K CORPO PLAST COR BR BASE E27 ANG ILUM 200°C	07000012	MATERIAIS MANUTENCAO PREDIAL	07000009	MATERIAL USO/CONSUMO	00000061	MATERIAIS ELETRICOS	00000061	MATERIAIS ELETRICOS	00000041	ILUMINACAO E ACESSORIOS	00000041	ILUMINACAO E ACESSORIOS
100042	LAMPADA LED TENSAO 220V CONSUMO 12W TEMPERATURA 4500K CORPO ABS COR BR BASE E27 ANG ILUM 120°	07000012	MATERIAIS MANUTENCAO PREDIAL	07000009	MATERIAL USO/CONSUMO	00000061	MATERIAIS ELETRICOS	00000043	ELETRICA	00000041	ILUMINACAO E ACESSORIOS	00000041	ILUMINACAO E ACESSORIOS
100041	LAMPADA LED TENSAO 220V CONSUMO 9W TEMPERATURA 4500K CORPO ABS COR BR BASE E27 ANG ILUM 120°	07000012	MATERIAIS MANUTENCAO PREDIAL	07000009	MATERIAL USO/CONSUMO	00000061	MATERIAIS ELETRICOS	00000043	ELETRICA	00000041	ILUMINACAO E ACESSORIOS	00000041	ILUMINACAO E ACESSORIOS
100274	LAMPADA LED TUBULAR TENSAO 110V CONSUMO 10W TEMP 6500K CORPO PLAST COR BR BASE G13 ANG ILUM 200°C	07000012	MATERIAIS MANUTENCAO PREDIAL	07000009	MATERIAL USO/CONSUMO	00000061	MATERIAIS ELETRICOS	00000061	MATERIAIS ELETRICOS	00000041	ILUMINACAO E ACESSORIOS	00000041	ILUMINACAO E ACESSORIOS
100279	LAMPADA LED TUBULAR TENSAO 110V CONSUMO 18W TEMP 220V CORPO PLAST COR BRANCO FRIO BASE G13 ANG ILUM 200°C	07000012	MATERIAIS MANUTENCAO PREDIAL	07000009	MATERIAL USO/CONSUMO	00000061	MATERIAIS ELETRICOS	00000061	MATERIAIS ELETRICOS	00000041	ILUMINACAO E ACESSORIOS	00000041	ILUMINACAO E ACESSORIOS
734	LEITE INTEGRAL EMB 1L	07000011	MATERIAL DE COPA E COZINHA	07000009	MATERIAL USO/CONSUMO	100	PRODUTOS ALIMENTICIOS	100	PRODUTOS ALIMENTICIOS	00000039	PRODUTOS ALIMENTICIOS	00000039	PRODUTOS ALIMENTICIOS
100183	LEITOR CODIGO BARRAS DISTANCIA LEITURA 200MM C/GATILHO C/VISOR INTERFACE USB	07000014	BENS DE USO DE PEQUENO VALOR	07000009	MATERIAL USO/CONSUMO	00000061	MATERIAIS ELETRICOS	00000043	ELETRICA	00000062	BOTAO, CHAVE, SENSOR E ACESSOR	00000062	BOTAO, CHAVE, SENSOR E ACESSOR
03115.1	LICENCA - CERTIFICADO DO EXERCITO BRASILEIRO	30000037	SERVICOS-CERTIFICADOS DIG. ETC	30000037	SERVICOS - LICENCA DE USO SOFT	00000017	SERVICOS - PJ	00000022	LICENCA SOFT	00000012	SERVIÇOS	00000012	SERVIÇOS
03115	LICENCA - VISTORIA POLICIA CIVIL	30000037	SERVICOS-CERTIFICADOS DIG. ETC	30000037	SERVICOS - LICENCA DE USO SOFT	00000017	SERVICOS - PJ	00000022	LICENCA SOFT	00000012	SERVIÇOS	00000012	SERVIÇOS
07.10	LIMPEZA, MANUTENÇÃO E CONSERVAÇÃO DE VIAS E LOGRADOUROS PÚBLICOS, IMÓVEIS, CHAMINÉS, PISCINAS, PARQUES, JARDINS E	30000001	SERVICOS - LIMPEZA	00000103	SERVICOS - PJ	00000017	SERVICOS - PJ	00000106	SERVICOS - PJ	00000012	SERVIÇOS	00000012	SERVIÇOS
010022	LIOCAT 110	01000002	MATERIA-PRIMA NACIONAL	010101	MATERIA PRIMA	00000002	MATERIA PRIMA NACIONAL	00000002	MATERIA PRIMA NACIONAL	00000006	OUTROS INSUMOS	00000006	OUTROS INSUMOS
010023	LIOCAT 121	01000002	MATERIA-PRIMA NACIONAL	010101	MATERIA PRIMA	00000002	MATERIA PRIMA NACIONAL	00000002	MATERIA PRIMA NACIONAL	00000006	OUTROS INSUMOS	00000006	OUTROS INSUMOS
030197	LIOSEC HC COBALTO 12%	01000002	MATERIA-PRIMA NACIONAL	010101	MATERIA PRIMA	00000002	MATERIA PRIMA NACIONAL	00000002	MATERIA PRIMA NACIONAL	00000002	POLIRESINAS	00000002	POLIRESINAS
100147	LIQUIDOS DERRAMADOS TIPO LIQUIDO DIVERSOS ABSORCAO 20L APRES CORDAO 1,20M	07000009	MATERIAL DE CONSUMO	07000009	MATERIAL USO/CONSUMO	00000055	PRODUTOS QUIM. USO ESPECIFICO	00000055	PRODUTOS QUIM. USO ESPECIFICO	00000056	PROD. QUIMICOS INDUSTRIAIS	00000056	PROD. QUIMICOS INDUSTRIAIS
100197	LONA COMPONENTE APLICACAO CAMINHAO MODELO CARGO 2428E 2028684469300 FORD	07000019	PARTES E PECAS MANUT. VEICULOS	07000009	MATERIAL USO/CONSUMO	00000058	COMPONENTES VEICULOS	00000058	COMPONENTES VEICULOS	00000061	COMPONENTES VEICULOS	00000061	COMPONENTES VEICULOS
14.01	LUBRIFICAÇÃO, LIMPEZA, LUSTRAÇÃO, REVISÃO, CARGA E RECARGA, CONSERTO, RESTAURAÇÃO, BLINDAGEM, MANUTENÇÃO E CONSERVAÇÃO D	30000001	SERVICOS - LIMPEZA	00000103	SERVICOS - PJ	00000017	SERVICOS - PJ	00000017	SERVICOS - PJ	00000012	SERVIÇOS	00000012	SERVIÇOS
754	LUVA DESCARTAVEL MAT NBR COR AZ CAIXA C/100UN CA43174	7000023	UNIFORME/EPI-EQUIP PROTECAO	07000009	MATERIAL USO/CONSUMO	00000037	HIGIENE, SAUDE E SEGURANCA	106	EPI	108	EQUIPAMENTOS PROTECAO INDIVIDU	108	EQUIPAMENTOS PROTECAO INDIVIDU
753	LUVA DESCARTAVEL MAT NBR COR PT CAIXA C/100UN CA3566	7000023	UNIFORME/EPI-EQUIP PROTECAO	07000009	MATERIAL USO/CONSUMO	00000037	HIGIENE, SAUDE E SEGURANCA	106	EPI	108	EQUIPAMENTOS PROTECAO INDIVIDU	108	EQUIPAMENTOS PROTECAO INDIVIDU
542	LUVA SEG ELETRICISTA MAT BORRACHA ISOL COR PT PUNHO BORRACHA ISOL TAM 10 COMP 46CM TENSAO ISOL 17KVA CLASSE 2 CA1383	7000023	UNIFORME/EPI-EQUIP PROTECAO	07000009	MATERIAL USO/CONSUMO	00000037	HIGIENE, SAUDE E SEGURANCA	106	EPI	108	EQUIPAMENTOS PROTECAO INDIVIDU	108	EQUIPAMENTOS PROTECAO INDIVIDU
10075	LUVA SEG MAT ALGODAO COR AZ PUNHO ALGODAO TAM 10 COMP 7CM ACAB BANHO NITRILICO TOTAL CA 25116	7000023	UNIFORME/EPI-EQUIP PROTECAO	07000009	MATERIAL USO/CONSUMO	00000037	HIGIENE, SAUDE E SEGURANCA	00000037	HIGIENE, SAUDE E SEGURANCA	108	EQUIPAMENTOS PROTECAO INDIVIDU	00000090	EQUIP.PROTECAO INDIVIDUAL PECA
10073	LUVA SEG MAT ALGODAO COR AZ PUNHO ALGODAO TAM 8 COMP 7CM ACAB BANHO NITRILICO TOTAL CA 25116	7000023	UNIFORME/EPI-EQUIP PROTECAO	07000009	MATERIAL USO/CONSUMO	00000037	HIGIENE, SAUDE E SEGURANCA	00000037	HIGIENE, SAUDE E SEGURANCA	108	EQUIPAMENTOS PROTECAO INDIVIDU	00000090	EQUIP.PROTECAO INDIVIDUAL PECA
10074	LUVA SEG MAT ALGODAO COR AZ PUNHO ALGODAO TAM 9 COMP 7CM ACAB BANHO NITRILICO TOTAL CA 25116	7000023	UNIFORME/EPI-EQUIP PROTECAO	07000009	MATERIAL USO/CONSUMO	00000037	HIGIENE, SAUDE E SEGURANCA	00000037	HIGIENE, SAUDE E SEGURANCA	108	EQUIPAMENTOS PROTECAO INDIVIDU	00000090	EQUIP.PROTECAO INDIVIDUAL PECA
100227	LUVA SEG MAT ALGODAO COR AZ PUNHO ALGODAO TAM G COMP 7CM ACAB BANHO NITRILICO TOTAL CA46344	7000023	UNIFORME/EPI-EQUIP PROTECAO	07000009	MATERIAL USO/CONSUMO	00000037	HIGIENE, SAUDE E SEGURANCA	106	EPI	108	EQUIPAMENTOS PROTECAO INDIVIDU	108	EQUIPAMENTOS PROTECAO INDIVIDU
561	LUVA SEG MAT LATEX COR AM PUNHO LATEX TAM 10 COMP 30CM ACAB FORRADO CA10695	7000023	UNIFORME/EPI-EQUIP PROTECAO	07000009	MATERIAL USO/CONSUMO	00000037	HIGIENE, SAUDE E SEGURANCA	106	EPI	108	EQUIPAMENTOS PROTECAO INDIVIDU	108	EQUIPAMENTOS PROTECAO INDIVIDU
567	LUVA SEG MAT LATEX COR AM PUNHO LATEX TAM 10 COMP 30CM ACAB FORRADO CA43301	7000023	UNIFORME/EPI-EQUIP PROTECAO	07000009	MATERIAL USO/CONSUMO	00000037	HIGIENE, SAUDE E SEGURANCA	106	EPI	108	EQUIPAMENTOS PROTECAO INDIVIDU	108	EQUIPAMENTOS PROTECAO INDIVIDU
559	LUVA SEG MAT LATEX COR AM PUNHO LATEX TAM 8 COMP 30CM ACAB FORRADO CA10695	7000023	UNIFORME/EPI-EQUIP PROTECAO	07000009	MATERIAL USO/CONSUMO	00000037	HIGIENE, SAUDE E SEGURANCA	106	EPI	108	EQUIPAMENTOS PROTECAO INDIVIDU	108	EQUIPAMENTOS PROTECAO INDIVIDU
560	LUVA SEG MAT LATEX COR AM PUNHO LATEX TAM 9 COMP 30CM ACAB FORRADO CA10695	7000023	UNIFORME/EPI-EQUIP PROTECAO	07000009	MATERIAL USO/CONSUMO	00000037	HIGIENE, SAUDE E SEGURANCA	106	EPI	108	EQUIPAMENTOS PROTECAO INDIVIDU	108	EQUIPAMENTOS PROTECAO INDIVIDU
558	LUVA SEG MAT LATEX COR AZ PUNHO LATEX TAM 10 COMP 30CM ACAB FORRADO CA10695	7000023	UNIFORME/EPI-EQUIP PROTECAO	07000009	MATERIAL USO/CONSUMO	00000037	HIGIENE, SAUDE E SEGURANCA	106	EPI	108	EQUIPAMENTOS PROTECAO INDIVIDU	108	EQUIPAMENTOS PROTECAO INDIVIDU
556	LUVA SEG MAT LATEX COR AZ PUNHO LATEX TAM 8 COMP 30CM ACAB FORRADO CA10695	7000023	UNIFORME/EPI-EQUIP PROTECAO	07000009	MATERIAL USO/CONSUMO	00000037	HIGIENE, SAUDE E SEGURANCA	106	EPI	108	EQUIPAMENTOS PROTECAO INDIVIDU	108	EQUIPAMENTOS PROTECAO INDIVIDU
557	LUVA SEG MAT LATEX COR AZ PUNHO LATEX TAM 9 COMP 30CM ACAB FORRADO CA10695	7000023	UNIFORME/EPI-EQUIP PROTECAO	07000009	MATERIAL USO/CONSUMO	00000037	HIGIENE, SAUDE E SEGURANCA	106	EPI	108	EQUIPAMENTOS PROTECAO INDIVIDU	108	EQUIPAMENTOS PROTECAO INDIVIDU
576	LUVA SEG MAT POLIAMIDA COR PT PUNHO POLIAMIDA TAM 10 ACAB MULTITATO CA30916	7000023	UNIFORME/EPI-EQUIP PROTECAO	07000009	MATERIAL USO/CONSUMO	00000037	HIGIENE, SAUDE E SEGURANCA	106	EPI	108	EQUIPAMENTOS PROTECAO INDIVIDU	108	EQUIPAMENTOS PROTECAO INDIVIDU
577	LUVA SEG MAT POLIAMIDA COR PT PUNHO POLIAMIDA TAM 8 ACAB MULTITATO CA21260	7000023	UNIFORME/EPI-EQUIP PROTECAO	07000009	MATERIAL USO/CONSUMO	00000037	HIGIENE, SAUDE E SEGURANCA	106	EPI	108	EQUIPAMENTOS PROTECAO INDIVIDU	108	EQUIPAMENTOS PROTECAO INDIVIDU
575	LUVA SEG MAT POLIAMIDA COR PT PUNHO POLIAMIDA TAM 9 ACAB MULTITATO CA30916	7000023	UNIFORME/EPI-EQUIP PROTECAO	07000009	MATERIAL USO/CONSUMO	00000037	HIGIENE, SAUDE E SEGURANCA	106	EPI	108	EQUIPAMENTOS PROTECAO INDIVIDU	108	EQUIPAMENTOS PROTECAO INDIVIDU
10078	LUVA SEG MAT PVC COR AZUL PUNHO PVC TAM 10 COMP 36CM ACAB ASPERO CA26043	7000023	UNIFORME/EPI-EQUIP PROTECAO	07000009	MATERIAL USO/CONSUMO	00000037	HIGIENE, SAUDE E SEGURANCA	00000037	HIGIENE, SAUDE E SEGURANCA	108	EQUIPAMENTOS PROTECAO INDIVIDU	00000090	EQUIP.PROTECAO INDIVIDUAL PECA
10076	LUVA SEG MAT PVC COR AZUL PUNHO PVC TAM 8 COMP 36CM ACAB ASPERO CA26043	7000023	UNIFORME/EPI-EQUIP PROTECAO	07000009	MATERIAL USO/CONSUMO	00000037	HIGIENE, SAUDE E SEGURANCA	00000037	HIGIENE, SAUDE E SEGURANCA	108	EQUIPAMENTOS PROTECAO INDIVIDU	00000090	EQUIP.PROTECAO INDIVIDUAL PECA
10077	LUVA SEG MAT PVC COR AZUL PUNHO PVC TAM 9 COMP 36CM ACAB ASPERO CA26043	7000023	UNIFORME/EPI-EQUIP PROTECAO	07000009	MATERIAL USO/CONSUMO	00000037	HIGIENE, SAUDE E SEGURANCA	00000037	HIGIENE, SAUDE E SEGURANCA	108	EQUIPAMENTOS PROTECAO INDIVIDU	00000090	EQUIP.PROTECAO INDIVIDUAL PECA
580	LUVA SEG MAT PVC COR VD PUNHO PVC TAM 10 COMP 46CM ACAB ASPERO CA30514	7000023	UNIFORME/EPI-EQUIP PROTECAO	07000009	MATERIAL USO/CONSUMO	00000037	HIGIENE, SAUDE E SEGURANCA	106	EPI	108	EQUIPAMENTOS PROTECAO INDIVIDU	108	EQUIPAMENTOS PROTECAO INDIVIDU
546	LUVA SEG MAT RASPA COR CZ PUNHO RASPA TAM 9,5 COMP 46CM CA10677	7000023	UNIFORME/EPI-EQUIP PROTECAO	07000009	MATERIAL USO/CONSUMO	00000037	HIGIENE, SAUDE E SEGURANCA	106	EPI	108	EQUIPAMENTOS PROTECAO INDIVIDU	108	EQUIPAMENTOS PROTECAO INDIVIDU
552	LUVA SEG MAT VAQUETA PETROLEIRA COR CZ PUNHO VAQUETA PETROLEIRA TAM 7 C/REFORCO CA26088	7000023	UNIFORME/EPI-EQUIP PROTECAO	07000009	MATERIAL USO/CONSUMO	00000037	HIGIENE, SAUDE E SEGURANCA	106	EPI	108	EQUIPAMENTOS PROTECAO INDIVIDU	108	EQUIPAMENTOS PROTECAO INDIVIDU
551	LUVA SEG MAT VAQUETA PETROLEIRA COR CZ PUNHO VAQUETA PETROLEIRA TAM 9,5 C/REFORCO CA30504	7000023	UNIFORME/EPI-EQUIP PROTECAO	07000009	MATERIAL USO/CONSUMO	00000037	HIGIENE, SAUDE E SEGURANCA	106	EPI	108	EQUIPAMENTOS PROTECAO INDIVIDU	108	EQUIPAMENTOS PROTECAO INDIVIDU
730	MACARICO P/CORTE GAS OXIGENIO/ACETILENO CABECA 90° COMP 530MM PROFUNDIDADE CORTE 200MM C/TRAVA	07000009	MATERIAL DE CONSUMO	07000009	MATERIAL USO/CONSUMO	00000040	SOLDA, REVESTIM. E ACESSORIOS	00000040	SOLDA, REVESTIM. E ACESSORIOS	00000037	ACESSORIOS P/SOLDAGEM	00000037	ACESSORIOS P/SOLDAGEM
010024	MACROLEX AZUL	01000002	MATERIA-PRIMA NACIONAL	010101	MATERIA PRIMA	00000002	MATERIA PRIMA NACIONAL	00000002	MATERIA PRIMA NACIONAL	00000006	OUTROS INSUMOS	00000006	OUTROS INSUMOS
010025	MACROLEX VIOLETA	01000002	MATERIA-PRIMA NACIONAL	010101	MATERIA PRIMA	00000002	MATERIA PRIMA NACIONAL	00000002	MATERIA PRIMA NACIONAL	00000006	OUTROS INSUMOS	00000006	OUTROS INSUMOS
100237	MANGUEIRA P/HIGIENIZACAO TIPO LEVE MAT BORR PRESSAO 2000PSI DIAM 1/4POL	07000009	MATERIAL DE CONSUMO	07000009	MATERIAL USO/CONSUMO	00000039	MANGUEIRAS E TERMINAIS	00000039	MANGUEIRAS E TERMINAIS	00000036	MANGUEIRAS	00000036	MANGUEIRAS
729	MANGUEIRA P/SOLDA COR VD/VM DIAM INT 8MM DIAM EXT 14MM PRESSAO TRAB 2BAR	07000009	MATERIAL DE CONSUMO	07000009	MATERIAL USO/CONSUMO	00000039	MANGUEIRAS E TERMINAIS	00000039	MANGUEIRAS E TERMINAIS	00000036	MANGUEIRAS	00000036	MANGUEIRAS
100264	MANGUEIRA PVC ESPIRAL SUCCAO DIAM 1POL COR AZ	07000009	MATERIAL DE CONSUMO	07000009	MATERIAL USO/CONSUMO	00000039	MANGUEIRAS E TERMINAIS	00000039	MANGUEIRAS E TERMINAIS	00000036	MANGUEIRAS	00000036	MANGUEIRAS
030027	MANTA 450 D IN	30000022	MERCADORIA REVENDA NACIONAL	00000105	MERCADORIA PARA REVENDA	00000007	MERCADORIA PARA REVENDA NACION	00000007	MERCADORIA PARA REVENDA NACION	00000020	MANTA	00000020	MANTA
040023	MAQUINA INV ESAB-ER-LNH 242I PLUS - SOLDA	20000002	ATIVO IMOB - MAQ E EQUIP	20000002	ATIVO IMOB - MAQ E EQUIP	100	ATIVO IMOB - MAQ E EQUIP	100	ATIVO IMOB - MAQ E EQUIP	00000030	ATIVO IMOBILIZADO	00000030	ATIVO IMOBILIZADO
100057	MARCADOR P/QUADRO BRANCO COR AZ FORMATO PONTA CHANFRADA RECARREGAVEL	07000007	MATERIAL DE ESCRITORIO	07000009	MATERIAL USO/CONSUMO	00000060	PAPELARIA, INFORMATICA, ESCRIT	00000044	PAPELARIA	117	UTENSILIOS DE ESCRITORIO	118	MAT. GRAFICOS E PAPELARIA
100055	MARCADOR P/QUADRO BRANCO COR PT FORMATO PONTA CHANFRADA RECARREGAVEL	07000007	MATERIAL DE ESCRITORIO	07000009	MATERIAL USO/CONSUMO	00000060	PAPELARIA, INFORMATICA, ESCRIT	00000044	PAPELARIA	117	UTENSILIOS DE ESCRITORIO	118	MAT. GRAFICOS E PAPELARIA
100058	MARCADOR P/QUADRO BRANCO COR VD FORMATO PONTA CHANFRADA RECARREGAVEL	07000007	MATERIAL DE ESCRITORIO	07000009	MATERIAL USO/CONSUMO	00000060	PAPELARIA, INFORMATICA, ESCRIT	00000044	PAPELARIA	117	UTENSILIOS DE ESCRITORIO	118	MAT. GRAFICOS E PAPELARIA
100056	MARCADOR P/QUADRO BRANCO COR VM FORMATO PONTA CHANFRADA RECARREGAVEL	07000007	MATERIAL DE ESCRITORIO	07000009	MATERIAL USO/CONSUMO	00000060	PAPELARIA, INFORMATICA, ESCRIT	00000044	PAPELARIA	117	UTENSILIOS DE ESCRITORIO	118	MAT. GRAFICOS E PAPELARIA
380	MARGARINA COM SAL 500 G	07000011	MATERIAL DE COPA E COZINHA	07000009	MATERIAL USO/CONSUMO	100	PRODUTOS ALIMENTICIOS	100	PRODUTOS ALIMENTICIOS	101	MAT. P/PREPARACAO ALIMENTOS	101	MAT. P/PREPARACAO ALIMENTOS
405	MARGARINA CREMOSA COM SAL EMB 500G QUALY	07000011	MATERIAL DE COPA E COZINHA	07000009	MATERIAL USO/CONSUMO	100	PRODUTOS ALIMENTICIOS	100	PRODUTOS ALIMENTICIOS	101	MAT. P/PREPARACAO ALIMENTOS	101	MAT. P/PREPARACAO ALIMENTOS
1075	MASCARA CIRURGICA MAT TNT TRIPLA E COR AZ CLIPE NASAL FLEXIVEL FIXACAO ELASTICOS LATERAL SIMPLES	7000023	UNIFORME/EPI-EQUIP PROTECAO	07000009	MATERIAL USO/CONSUMO	00000037	HIGIENE, SAUDE E SEGURANCA	106	EPI	108	EQUIPAMENTOS PROTECAO INDIVIDU	108	EQUIPAMENTOS PROTECAO INDIVIDU
583	MASCARA PROTECAO DESCARTAVEL MAT TNT DESCARTAVEL COR BR CLIPE NASAL C/CLIPE NASAL FIXACAO ELASTICO SIMPLES CAIXA 50UN	7000023	UNIFORME/EPI-EQUIP PROTECAO	07000009	MATERIAL USO/CONSUMO	00000037	HIGIENE, SAUDE E SEGURANCA	106	EPI	108	EQUIPAMENTOS PROTECAO INDIVIDU	108	EQUIPAMENTOS PROTECAO INDIVIDU
722	MASCARA RESPIRADORA DESCARTAVEL MAT PFF2 S/FILTRO APLICACAO PO/FUMOS/GASES TAM G S/VALVULA EXALACAO CA39235	7000023	UNIFORME/EPI-EQUIP PROTECAO	07000009	MATERIAL USO/CONSUMO	00000037	HIGIENE, SAUDE E SEGURANCA	106	EPI	108	EQUIPAMENTOS PROTECAO INDIVIDU	108	EQUIPAMENTOS PROTECAO INDIVIDU
715	MASCARA RESPIRADORA DESCARTAVEL MAT PFF2 S/FILTRO APLICACAO PO/FUMOS/GASES TAM M S/VALVULA EXALACAO CA38942	7000023	UNIFORME/EPI-EQUIP PROTECAO	07000009	MATERIAL USO/CONSUMO	00000037	HIGIENE, SAUDE E SEGURANCA	106	EPI	108	EQUIPAMENTOS PROTECAO INDIVIDU	108	EQUIPAMENTOS PROTECAO INDIVIDU
714	MASCARA RESPIRADORA DESCARTAVEL MAT PFF2 S/FILTRO APLICACAO PO/FUMOS/GASES TAM P S/VALVULA EXALACAO CA38942	7000023	UNIFORME/EPI-EQUIP PROTECAO	07000009	MATERIAL USO/CONSUMO	00000037	HIGIENE, SAUDE E SEGURANCA	106	EPI	108	EQUIPAMENTOS PROTECAO INDIVIDU	108	EQUIPAMENTOS PROTECAO INDIVIDU
10072	MASCARA RESPIRADORA DESCARTAVEL MAT PFF2 S/FILTRO APLICACAO PO/FUMOS/GASES TAM ÚNICO C/VALVULA EXALACAO CA38503	7000023	UNIFORME/EPI-EQUIP PROTECAO	07000009	MATERIAL USO/CONSUMO	00000037	HIGIENE, SAUDE E SEGURANCA	00000037	HIGIENE, SAUDE E SEGURANCA	108	EQUIPAMENTOS PROTECAO INDIVIDU	00000090	EQUIP.PROTECAO INDIVIDUAL PECA
735	MASCARA RESPIRADORA MOD 3M 6800 MAT BORRAC/SILICONE 2 FILTROS GASES ACIDOS/VAPORES ORGANICOS VO/GA TAM UNICO CA7298	7000023	UNIFORME/EPI-EQUIP PROTECAO	07000009	MATERIAL USO/CONSUMO	00000037	HIGIENE, SAUDE E SEGURANCA	106	EPI	108	EQUIPAMENTOS PROTECAO INDIVIDU	108	EQUIPAMENTOS PROTECAO INDIVIDU
755	MASCARA RESPIRADORA MOD 6200 MAT BORRAC/SILICONE 2 FILTROS PARTICULADOS/GASES/VAPORES VO/GA TAM P CA4115 3M	7000023	UNIFORME/EPI-EQUIP PROTECAO	07000009	MATERIAL USO/CONSUMO	00000037	HIGIENE, SAUDE E SEGURANCA	106	EPI	108	EQUIPAMENTOS PROTECAO INDIVIDU	108	EQUIPAMENTOS PROTECAO INDIVIDU
723	MASCARA SOLDADOR MAT PP AJUSTE C/CATRACA VISOR ESCURECIMENTO AUTOM COR LENTE TONALIDADE 9-13 PROTETOR LENTE INC COR PT	7000023	UNIFORME/EPI-EQUIP PROTECAO	07000009	MATERIAL USO/CONSUMO	00000037	HIGIENE, SAUDE E SEGURANCA	106	EPI	108	EQUIPAMENTOS PROTECAO INDIVIDU	108	EQUIPAMENTOS PROTECAO INDIVIDU
030174	MASTERBATCH DE ADITIVO 750-	01000002	MATERIA-PRIMA NACIONAL	010101	MATERIA PRIMA	00000013	OUTROS MATERIA PRIMA	00000013	OUTROS MATERIA PRIMA	00000006	OUTROS INSUMOS	00000006	OUTROS INSUMOS
100131	MEDIDOR VAZAO MASSICA TENSAO/FREQ 85-225V 60HZ CONEX FLANGEADO TEMP 60°C PRESSAO 105PSI MAT AI VAZAO 90-454L/MIN	07000021	PARTES E PEÇAS MANUT. PRODUCAO	07000009	MATERIAL USO/CONSUMO	00000054	INSTRUMENTACAO	00000054	INSTRUMENTACAO	00000053	EQUIP E INSTRUMENT. DE MEDICAO	00000053	INSTRUMENT. DE CONTROLE
1010	MENSALIDADE ECONET	30000012	SERVICOS - CONSULTORIA INFORMA	30000012	SERVICOS - CONSULTORIA INFORMA	00000017	SERVICOS - PJ	00000023	SERVICOS - CONSULTORIA INFORMA	00000012	SERVIÇOS	00000012	SERVIÇOS
SIS.04	MENSALIDADE SISTEMAS	30000014	SERVICOS - LICENCA DE USO SOFT	00000103	SERVICOS - PJ	00000017	SERVICOS - PJ	00000106	SERVICOS - PJ	00000012	SERVIÇOS	00000008	OUTROS
100191	MOLA COMPONENTE APLICACAO CAMINHAO MODELO CARGO 2428E 2015770601300 FORD	07000019	PARTES E PECAS MANUT. VEICULOS	07000009	MATERIAL USO/CONSUMO	00000058	COMPONENTES VEICULOS	00000058	COMPONENTES VEICULOS	00000061	COMPONENTES VEICULOS	00000061	COMPONENTES VEICULOS
100200	MOLA COMPONENTE APLICACAO CAMINHAO MODELO CARGO 2428E 2033379517402 FORD	07000019	PARTES E PECAS MANUT. VEICULOS	07000009	MATERIAL USO/CONSUMO	00000058	COMPONENTES VEICULOS	00000058	COMPONENTES VEICULOS	00000061	COMPONENTES VEICULOS	00000061	COMPONENTES VEICULOS
100196	MOLA COMPONENTE APLICACAO CAMINHAO MODELO CARGO 2428E 2054173120001 FORD	07000019	PARTES E PECAS MANUT. VEICULOS	07000009	MATERIAL USO/CONSUMO	00000058	COMPONENTES VEICULOS	00000058	COMPONENTES VEICULOS	00000061	COMPONENTES VEICULOS	00000061	COMPONENTES VEICULOS
010026	MONOETILENOGLICOL - MEG	01000002	MATERIA-PRIMA NACIONAL	010101	MATERIA PRIMA	00000002	MATERIA PRIMA NACIONAL	00000002	MATERIA PRIMA NACIONAL	00000006	OUTROS INSUMOS	00000006	OUTROS INSUMOS
010027	MONOMERO DE ESTIRENO	01000002	MATERIA-PRIMA NACIONAL	010101	MATERIA PRIMA	00000002	MATERIA PRIMA NACIONAL	00000002	MATERIA PRIMA NACIONAL	00000006	OUTROS INSUMOS	00000006	OUTROS INSUMOS
030046	MONOMERO DE ESTIRENO ()	01000002	MATERIA-PRIMA NACIONAL	010101	MATERIA PRIMA	00000002	MATERIA PRIMA NACIONAL	00000002	MATERIA PRIMA NACIONAL	00000006	OUTROS INSUMOS	00000006	OUTROS INSUMOS
030008	MONOMERO DE ESTIRENO ENVASADO	01000002	MATERIA-PRIMA NACIONAL	010101	MATERIA PRIMA	00000002	MATERIA PRIMA NACIONAL	00000002	MATERIA PRIMA NACIONAL	00000018	MONOMERO	00000018	MONOMERO
584	MOSQUETAO SEG MAT AC ACABAM GF MOD OVAL TRAVA ROSCA RESISTENCIA 25KN ABERTURA 17MM	7000023	UNIFORME/EPI-EQUIP PROTECAO	07000009	MATERIAL USO/CONSUMO	00000037	HIGIENE, SAUDE E SEGURANCA	106	EPI	108	EQUIPAMENTOS PROTECAO INDIVIDU	108	EQUIPAMENTOS PROTECAO INDIVIDU
