CodigoItem	DescricaoItem	CodNovo_GrupoEstoque	NomeNovo_GrupoEstoque	Cod_GrupoEstoque_Old	NomeGrupoEstoque_Old	CodNovo_SubGrupo	NomeNovo_SubGrupo	Cod_SubGrupo_Old	NomeSubGrupo_Old	CodNovo_FC	NomeNovo_FC	CodFC_Old	NomeFC_Old
10038782	PANO P/LIMPEZA MAT MICROFIBRA COR AZ LARG 28CM	07000018	MATERIAL HIG/LIMPEZA	07000000	MATERIAL USO/CONSUMO	00000270	HIGIENE, SAUDE E SEGURANCA	0054	HIGIENE, SAUDE E SEGURANCA	147	HIGIENE/LIMPEZA E ACESSORIOS	147	HIGIENE/LIMPEZA E ACESSORIOS
14001122	PANO PERFEX ROLO C/ 28CM X 300 METROS	07000018	MATERIAL HIG/LIMPEZA	07000000	MATERIAL USO/CONSUMO	00000270	HIGIENE, SAUDE E SEGURANCA	0054	HIGIENE, SAUDE E SEGURANCA	147	HIGIENE/LIMPEZA E ACESSORIOS	147	HIGIENE/LIMPEZA E ACESSORIOS
10039427	PANO PRATO MAT ALGODAO COR BR	07000018	MATERIAL HIG/LIMPEZA	07000000	MATERIAL USO/CONSUMO	00000270	HIGIENE, SAUDE E SEGURANCA	0035	MOVEIS E UTENSILIOS	147	HIGIENE/LIMPEZA E ACESSORIOS	195	UTENSILIOS DOMESTICOS
14001155	PANO SACO ALVEJADO 40X60CM	07000018	MATERIAL HIG/LIMPEZA	07000000	MATERIAL USO/CONSUMO	00000270	HIGIENE, SAUDE E SEGURANCA	0054	HIGIENE, SAUDE E SEGURANCA	147	HIGIENE/LIMPEZA E ACESSORIOS	147	HIGIENE/LIMPEZA E ACESSORIOS
200754	PAPEL 100GR X 115MM LARG. - KRAFT NATURAL	01000000	MATERIA-PRIMA	01000000	MATERIA-PRIMA	0		00000210	PAPEL	0		00000203	PAPEL 350G
10039175	PAPEL 350GR X 098MM LARG. - KRAFT MONOLUCIDO MARROM	01000000	MATERIA-PRIMA	01000000	MATERIA-PRIMA	0		00000210	PAPEL	0		00000203	PAPEL 350G
10039176	PAPEL 350GR X 099MM LARG. - KRAFT MONOLUCIDO MARROM	01000000	MATERIA-PRIMA	01000000	MATERIA-PRIMA	0		00000210	PAPEL	0		00000203	PAPEL 350G
10039177	PAPEL 350GR X 100MM LARG. - KRAFT MONOLUCIDO MARROM	01000000	MATERIA-PRIMA	01000000	MATERIA-PRIMA	0		00000210	PAPEL	0		00000203	PAPEL 350G
10039178	PAPEL 350GR X 101MM LARG. - KRAFT MONOLUCIDO MARROM	01000000	MATERIA-PRIMA	01000000	MATERIA-PRIMA	0		00000210	PAPEL	0		00000203	PAPEL 350G
10039179	PAPEL 350GR X 101MM LARG. - KRAFT NATURAL	01000000	MATERIA-PRIMA	01000000	MATERIA-PRIMA	0		00000210	PAPEL	0		00000203	PAPEL 350G
10033318	PAPEL ALUMINIO 0,30X7,5M CLEAN	07000009	MATERIAL DE CONSUMO	07000000	MATERIAL USO/CONSUMO	00000087	MOVEIS E UTENSILIOS	0035	MOVEIS E UTENSILIOS	195	UTENSILIOS DOMESTICOS	195	UTENSILIOS DOMESTICOS
10038475	PAPEL ALUMINIO LARG 45CM ROLO 40M	07000009	MATERIAL DE CONSUMO	07000000	MATERIAL USO/CONSUMO	00000087	MOVEIS E UTENSILIOS	0035	MOVEIS E UTENSILIOS	195	UTENSILIOS DOMESTICOS	195	UTENSILIOS DOMESTICOS
10038341	PAPEL CARTAO TRIPLEX GRAMATURA 300G DIM 66X96CM	07000007	MATERIAL DE ESCRITORIO	07000000	MATERIAL USO/CONSUMO	00000245	PAPELARIA, INFORMATICA, ESCRIT	0036	PAPELARIA	181	MAT. GRAFICOS E PAPELARIA	181	MAT. GRAFICOS E PAPELARIA
1003762	PAPEL CELOFANE COR AZUL DIM 85X100MM FOLHA	07000007	MATERIAL DE ESCRITORIO	07000000	MATERIAL USO/CONSUMO	00000245	PAPELARIA, INFORMATICA, ESCRIT	0036	PAPELARIA	181	MAT. GRAFICOS E PAPELARIA	181	MAT. GRAFICOS E PAPELARIA
1003765	PAPEL CELOFANE COR BRANCO DIM 85X100MM FOLHA	07000007	MATERIAL DE ESCRITORIO	07000000	MATERIAL USO/CONSUMO	00000245	PAPELARIA, INFORMATICA, ESCRIT	0036	PAPELARIA	181	MAT. GRAFICOS E PAPELARIA	181	MAT. GRAFICOS E PAPELARIA
1003766	PAPEL CELOFANE COR DOURADO DIM 85X100MM FOLHA	07000007	MATERIAL DE ESCRITORIO	07000000	MATERIAL USO/CONSUMO	00000245	PAPELARIA, INFORMATICA, ESCRIT	0036	PAPELARIA	181	MAT. GRAFICOS E PAPELARIA	181	MAT. GRAFICOS E PAPELARIA
1003767	PAPEL CELOFANE COR PRATA DIM 85X100MM FOLHA	07000007	MATERIAL DE ESCRITORIO	07000000	MATERIAL USO/CONSUMO	00000245	PAPELARIA, INFORMATICA, ESCRIT	0036	PAPELARIA	181	MAT. GRAFICOS E PAPELARIA	181	MAT. GRAFICOS E PAPELARIA
1003764	PAPEL CELOFANE COR ROSA DIM 85X100MM FOLHA	07000007	MATERIAL DE ESCRITORIO	07000000	MATERIAL USO/CONSUMO	00000245	PAPELARIA, INFORMATICA, ESCRIT	0036	PAPELARIA	181	MAT. GRAFICOS E PAPELARIA	181	MAT. GRAFICOS E PAPELARIA
1003763	PAPEL CELOFANE COR VERMELHO DIM 85X100MM FOLHA	07000007	MATERIAL DE ESCRITORIO	07000000	MATERIAL USO/CONSUMO	00000245	PAPELARIA, INFORMATICA, ESCRIT	0036	PAPELARIA	181	MAT. GRAFICOS E PAPELARIA	181	MAT. GRAFICOS E PAPELARIA
10038329	PAPEL CONTACT COR CRISTAL LARG 45CM ROLO C/25M	07000007	MATERIAL DE ESCRITORIO	07000000	MATERIAL USO/CONSUMO	00000245	PAPELARIA, INFORMATICA, ESCRIT	0036	PAPELARIA	181	MAT. GRAFICOS E PAPELARIA	181	MAT. GRAFICOS E PAPELARIA
1003768	PAPEL CREPOM COR AZUL DIM 200X48CM FOLHA	07000007	MATERIAL DE ESCRITORIO	07000000	MATERIAL USO/CONSUMO	00000245	PAPELARIA, INFORMATICA, ESCRIT	0036	PAPELARIA	181	MAT. GRAFICOS E PAPELARIA	181	MAT. GRAFICOS E PAPELARIA
1003771	PAPEL CREPOM COR BRANCO DIM 200X48CM FOLHA	07000007	MATERIAL DE ESCRITORIO	07000000	MATERIAL USO/CONSUMO	00000245	PAPELARIA, INFORMATICA, ESCRIT	0036	PAPELARIA	181	MAT. GRAFICOS E PAPELARIA	181	MAT. GRAFICOS E PAPELARIA
1003772	PAPEL CREPOM COR DOURADO DIM 200X48CM FOLHA	07000007	MATERIAL DE ESCRITORIO	07000000	MATERIAL USO/CONSUMO	00000245	PAPELARIA, INFORMATICA, ESCRIT	0036	PAPELARIA	181	MAT. GRAFICOS E PAPELARIA	181	MAT. GRAFICOS E PAPELARIA
1003773	PAPEL CREPOM COR PRATA DIM 200X48CM FOLHA	07000007	MATERIAL DE ESCRITORIO	07000000	MATERIAL USO/CONSUMO	00000245	PAPELARIA, INFORMATICA, ESCRIT	0036	PAPELARIA	181	MAT. GRAFICOS E PAPELARIA	181	MAT. GRAFICOS E PAPELARIA
1003770	PAPEL CREPOM COR ROSA DIM 200X48CM FOLHA	07000007	MATERIAL DE ESCRITORIO	07000000	MATERIAL USO/CONSUMO	00000245	PAPELARIA, INFORMATICA, ESCRIT	0036	PAPELARIA	181	MAT. GRAFICOS E PAPELARIA	181	MAT. GRAFICOS E PAPELARIA
1003769	PAPEL CREPOM COR VERMELHO DIM 200X48CM FOLHA	07000007	MATERIAL DE ESCRITORIO	07000000	MATERIAL USO/CONSUMO	00000245	PAPELARIA, INFORMATICA, ESCRIT	0036	PAPELARIA	181	MAT. GRAFICOS E PAPELARIA	181	MAT. GRAFICOS E PAPELARIA
1003786	PAPEL EVA C/GLITTER COR AZUL DIM 40X60CM GRAM 1,5MM FOLHA	07000009	MATERIAL DE CONSUMO	07000000	MATERIAL USO/CONSUMO	00000245	PAPELARIA, INFORMATICA, ESCRIT	0036	PAPELARIA	181	MAT. GRAFICOS E PAPELARIA	181	MAT. GRAFICOS E PAPELARIA
1003787	PAPEL EVA C/GLITTER COR BRANCO DIM 40X60CM GRAM 1,5MM FOLHA	07000009	MATERIAL DE CONSUMO	07000000	MATERIAL USO/CONSUMO	00000245	PAPELARIA, INFORMATICA, ESCRIT	0036	PAPELARIA	181	MAT. GRAFICOS E PAPELARIA	181	MAT. GRAFICOS E PAPELARIA
1003788	PAPEL EVA C/GLITTER COR DOURADO DIM 40X60CM GRAM 1,5MM FOLHA	07000009	MATERIAL DE CONSUMO	07000000	MATERIAL USO/CONSUMO	00000245	PAPELARIA, INFORMATICA, ESCRIT	0036	PAPELARIA	181	MAT. GRAFICOS E PAPELARIA	181	MAT. GRAFICOS E PAPELARIA
1003790	PAPEL EVA C/GLITTER COR PRATA DIM 40X60CM GRAM 1,5MM FOLHA	07000009	MATERIAL DE CONSUMO	07000000	MATERIAL USO/CONSUMO	00000245	PAPELARIA, INFORMATICA, ESCRIT	0036	PAPELARIA	181	MAT. GRAFICOS E PAPELARIA	181	MAT. GRAFICOS E PAPELARIA
1003789	PAPEL EVA C/GLITTER COR ROSA DIM 40X60CM GRAM 1,5MM FOLHA	07000009	MATERIAL DE CONSUMO	07000000	MATERIAL USO/CONSUMO	00000245	PAPELARIA, INFORMATICA, ESCRIT	0036	PAPELARIA	181	MAT. GRAFICOS E PAPELARIA	181	MAT. GRAFICOS E PAPELARIA
1003791	PAPEL EVA C/GLITTER COR VERMELHO DIM 40X60CM GRAM 1,5MM FOLHA	07000009	MATERIAL DE CONSUMO	07000000	MATERIAL USO/CONSUMO	00000245	PAPELARIA, INFORMATICA, ESCRIT	0036	PAPELARIA	181	MAT. GRAFICOS E PAPELARIA	181	MAT. GRAFICOS E PAPELARIA
1003780	PAPEL EVA S/GLITTER COR AZUL DIM 40X60CM GRAM 1,5MM FOLHA	07000009	MATERIAL DE CONSUMO	07000000	MATERIAL USO/CONSUMO	00000245	PAPELARIA, INFORMATICA, ESCRIT	0036	PAPELARIA	181	MAT. GRAFICOS E PAPELARIA	181	MAT. GRAFICOS E PAPELARIA
1003781	PAPEL EVA S/GLITTER COR BRANCO DIM 40X60CM GRAM 1,5MM FOLHA	07000009	MATERIAL DE CONSUMO	07000000	MATERIAL USO/CONSUMO	00000245	PAPELARIA, INFORMATICA, ESCRIT	0036	PAPELARIA	181	MAT. GRAFICOS E PAPELARIA	181	MAT. GRAFICOS E PAPELARIA
1003782	PAPEL EVA S/GLITTER COR DOURADO DIM 40X60CM GRAM 1,5MM FOLHA	07000009	MATERIAL DE CONSUMO	07000000	MATERIAL USO/CONSUMO	00000245	PAPELARIA, INFORMATICA, ESCRIT	0036	PAPELARIA	181	MAT. GRAFICOS E PAPELARIA	181	MAT. GRAFICOS E PAPELARIA
1003784	PAPEL EVA S/GLITTER COR PRATA DIM 40X60CM GRAM 1,5MM FOLHA	07000009	MATERIAL DE CONSUMO	07000000	MATERIAL USO/CONSUMO	00000245	PAPELARIA, INFORMATICA, ESCRIT	0036	PAPELARIA	181	MAT. GRAFICOS E PAPELARIA	181	MAT. GRAFICOS E PAPELARIA
1003783	PAPEL EVA S/GLITTER COR ROSA DIM 40X60CM GRAM 1,5MM FOLHA	07000009	MATERIAL DE CONSUMO	07000000	MATERIAL USO/CONSUMO	00000245	PAPELARIA, INFORMATICA, ESCRIT	0036	PAPELARIA	181	MAT. GRAFICOS E PAPELARIA	181	MAT. GRAFICOS E PAPELARIA
1003785	PAPEL EVA S/GLITTER COR VERMELHO DIM 40X60CM GRAM 1,5MM FOLHA	07000009	MATERIAL DE CONSUMO	07000000	MATERIAL USO/CONSUMO	00000245	PAPELARIA, INFORMATICA, ESCRIT	0036	PAPELARIA	181	MAT. GRAFICOS E PAPELARIA	181	MAT. GRAFICOS E PAPELARIA
1003275	PAPEL FILIPERSON BRANCO (CASCA OVO) A4	07000009	MATERIAL DE CONSUMO	07000000	MATERIAL USO/CONSUMO	00000245	PAPELARIA, INFORMATICA, ESCRIT	0020	ESCRITORIO	181	MAT. GRAFICOS E PAPELARIA	181	MAT. GRAFICOS E PAPELARIA
10038328	PAPEL FOTOGRAFICO COR BR DIM 210X297MM GRAMATURA 180G PCT 50 FOLHAS	07000009	MATERIAL DE CONSUMO	07000000	MATERIAL USO/CONSUMO	00000245	PAPELARIA, INFORMATICA, ESCRIT	0036	PAPELARIA	181	MAT. GRAFICOS E PAPELARIA	181	MAT. GRAFICOS E PAPELARIA
14001750	PAPEL HIGIÊNICO BOBINA	07000018	MATERIAL HIG/LIMPEZA	07000000	MATERIAL USO/CONSUMO	00000270	HIGIENE, SAUDE E SEGURANCA	0054	HIGIENE, SAUDE E SEGURANCA	147	HIGIENE/LIMPEZA E ACESSORIOS	147	HIGIENE/LIMPEZA E ACESSORIOS
100396851	PAPEL HIGIENICO CAI CAI FOLHA DUPLA BR CX C/7440 FL	07000018	MATERIAL HIG/LIMPEZA	07000000	MATERIAL USO/CONSUMO	00000270	HIGIENE, SAUDE E SEGURANCA	0054	HIGIENE, SAUDE E SEGURANCA	147	HIGIENE/LIMPEZA E ACESSORIOS	147	HIGIENE/LIMPEZA E ACESSORIOS
100396828	PAPEL HIGIENICO CAI CAI FOLHA SIMPLES BR CX C/10000 FL	07000018	MATERIAL HIG/LIMPEZA	07000000	MATERIAL USO/CONSUMO	00000270	HIGIENE, SAUDE E SEGURANCA	0054	HIGIENE, SAUDE E SEGURANCA	147	HIGIENE/LIMPEZA E ACESSORIOS	147	HIGIENE/LIMPEZA E ACESSORIOS
10038579	PAPEL HIGIENICO FOLHA DUPLA COR BR PRIMEIRA QUALIDADE PCT 200FLS	07000018	MATERIAL HIG/LIMPEZA	07000000	MATERIAL USO/CONSUMO	00000270	HIGIENE, SAUDE E SEGURANCA	0054	HIGIENE, SAUDE E SEGURANCA	147	HIGIENE/LIMPEZA E ACESSORIOS	147	HIGIENE/LIMPEZA E ACESSORIOS
10039572	PAPEL HIGIENICO FOLHA SIMPLES 30M COR BR FARDO C/64 ROLOS	07000018	MATERIAL HIG/LIMPEZA	07000000	MATERIAL USO/CONSUMO	00000270	HIGIENE, SAUDE E SEGURANCA	0054	HIGIENE, SAUDE E SEGURANCA	147	HIGIENE/LIMPEZA E ACESSORIOS	147	HIGIENE/LIMPEZA E ACESSORIOS
100396938	PAPEL HIGIENICO INTERFOLHADO FOLHA DUPLA BR CX C/12000 FL	07000018	MATERIAL HIG/LIMPEZA	07000000	MATERIAL USO/CONSUMO	00000270	HIGIENE, SAUDE E SEGURANCA	0054	HIGIENE, SAUDE E SEGURANCA	147	HIGIENE/LIMPEZA E ACESSORIOS	147	HIGIENE/LIMPEZA E ACESSORIOS
10039228	PAPEL HIGIENICO INTERFOLHADO FOLHA DUPLA BR CX C/8000 FL	07000018	MATERIAL HIG/LIMPEZA	07000000	MATERIAL USO/CONSUMO	00000270	HIGIENE, SAUDE E SEGURANCA	0054	HIGIENE, SAUDE E SEGURANCA	147	HIGIENE/LIMPEZA E ACESSORIOS	147	HIGIENE/LIMPEZA E ACESSORIOS
10039174	PAPEL KRAFT MARROM DIM 115MM GRAMATURA 336/364G BOBINA DIAM 1150	07000009	MATERIAL DE CONSUMO	07000000	MATERIAL USO/CONSUMO	00000245	PAPELARIA, INFORMATICA, ESCRIT	00000174	LUBRIF, OLEOS HIDRAULICOS	181	MAT. GRAFICOS E PAPELARIA	00000156	OLEOS HIDR. E LUBRIFICANTES
200753	PAPEL KRAFT NATURAL 350GSM (MIOLO PESADO)	07000009	MATERIAL DE CONSUMO	07000000	MATERIAL USO/CONSUMO	00000245	PAPELARIA, INFORMATICA, ESCRIT	0036	PAPELARIA	181	MAT. GRAFICOS E PAPELARIA	155	PAPELARIA P/ESCRITORIO
200752	PAPEL MONOLUCIDO NATURAL 350 GSM (MIOLO LEVE)	07000009	MATERIAL DE CONSUMO	07000000	MATERIAL USO/CONSUMO	00000245	PAPELARIA, INFORMATICA, ESCRIT	0036	PAPELARIA	181	MAT. GRAFICOS E PAPELARIA	155	PAPELARIA P/ESCRITORIO
10039021	PAPEL OFF SET DIM A4 (210X297) COR AZUL GRAMATURA 75 PCT 100FLS	07000009	MATERIAL DE CONSUMO	07000000	MATERIAL USO/CONSUMO	00000245	PAPELARIA, INFORMATICA, ESCRIT	0036	PAPELARIA	181	MAT. GRAFICOS E PAPELARIA	181	MAT. GRAFICOS E PAPELARIA
10039020	PAPEL OFF SET DIM A4 (210X297) COR VERDE GRAMATURA 75 PCT 100FLS	07000009	MATERIAL DE CONSUMO	07000000	MATERIAL USO/CONSUMO	00000245	PAPELARIA, INFORMATICA, ESCRIT	0036	PAPELARIA	181	MAT. GRAFICOS E PAPELARIA	181	MAT. GRAFICOS E PAPELARIA
1003774	PAPEL SEDA COR AZUL DIM 85X100MM FOLHA        	07000009	MATERIAL DE CONSUMO	07000000	MATERIAL USO/CONSUMO	00000245	PAPELARIA, INFORMATICA, ESCRIT	0036	PAPELARIA	181	MAT. GRAFICOS E PAPELARIA	181	MAT. GRAFICOS E PAPELARIA
1003777	PAPEL SEDA COR BRANCO DIM 85X100MM FOLHA     	07000009	MATERIAL DE CONSUMO	07000000	MATERIAL USO/CONSUMO	00000245	PAPELARIA, INFORMATICA, ESCRIT	0036	PAPELARIA	181	MAT. GRAFICOS E PAPELARIA	181	MAT. GRAFICOS E PAPELARIA
1003778	PAPEL SEDA COR DOURADO DIM 85X100MM FOLHA	07000009	MATERIAL DE CONSUMO	07000000	MATERIAL USO/CONSUMO	00000245	PAPELARIA, INFORMATICA, ESCRIT	0036	PAPELARIA	181	MAT. GRAFICOS E PAPELARIA	181	MAT. GRAFICOS E PAPELARIA
1003779	PAPEL SEDA COR PRATA DIM 85X100MM FOLHA  	07000009	MATERIAL DE CONSUMO	07000000	MATERIAL USO/CONSUMO	00000245	PAPELARIA, INFORMATICA, ESCRIT	0036	PAPELARIA	181	MAT. GRAFICOS E PAPELARIA	181	MAT. GRAFICOS E PAPELARIA
1003776	PAPEL SEDA COR ROSA DIM 85X100MM FOLHA	07000009	MATERIAL DE CONSUMO	07000000	MATERIAL USO/CONSUMO	00000245	PAPELARIA, INFORMATICA, ESCRIT	0036	PAPELARIA	181	MAT. GRAFICOS E PAPELARIA	181	MAT. GRAFICOS E PAPELARIA
1003775	PAPEL SEDA COR VERMELHO DIM 85X100MM FOLHA	07000009	MATERIAL DE CONSUMO	07000000	MATERIAL USO/CONSUMO	00000245	PAPELARIA, INFORMATICA, ESCRIT	0036	PAPELARIA	181	MAT. GRAFICOS E PAPELARIA	181	MAT. GRAFICOS E PAPELARIA
10039398	PAPEL SULFITE A3 DIM 297X420MM COR BR GRAM 90G PCT C/100 FLS	07000007	MATERIAL DE ESCRITORIO	07000000	MATERIAL USO/CONSUMO	00000245	PAPELARIA, INFORMATICA, ESCRIT	0036	PAPELARIA	181	MAT. GRAFICOS E PAPELARIA	181	MAT. GRAFICOS E PAPELARIA
14001533	PAPEL SULFITE A4 210X297MM	07000007	MATERIAL DE ESCRITORIO	07000000	MATERIAL USO/CONSUMO	00000245	PAPELARIA, INFORMATICA, ESCRIT	0036	PAPELARIA	181	MAT. GRAFICOS E PAPELARIA	155	PAPELARIA P/ESCRITORIO
10039251	PAPEL SULFITE A4 75G/M² COR AM DIM 210X297MM PT 100FL	07000007	MATERIAL DE ESCRITORIO	07000000	MATERIAL USO/CONSUMO	00000245	PAPELARIA, INFORMATICA, ESCRIT	0036	PAPELARIA	181	MAT. GRAFICOS E PAPELARIA	181	MAT. GRAFICOS E PAPELARIA
10039253	PAPEL SULFITE A4 75G/M² COR AZ DIM 210X297MM PT 100FL	07000007	MATERIAL DE ESCRITORIO	07000000	MATERIAL USO/CONSUMO	00000245	PAPELARIA, INFORMATICA, ESCRIT	0036	PAPELARIA	181	MAT. GRAFICOS E PAPELARIA	181	MAT. GRAFICOS E PAPELARIA
10039252	PAPEL SULFITE A4 75G/M² COR VD DIM 210X297MM PT 100FL	07000007	MATERIAL DE ESCRITORIO	07000000	MATERIAL USO/CONSUMO	00000245	PAPELARIA, INFORMATICA, ESCRIT	0036	PAPELARIA	181	MAT. GRAFICOS E PAPELARIA	181	MAT. GRAFICOS E PAPELARIA
10039254	PAPEL SULFITE A4 75G/M² COR VER DIM 210X297MM PT 100FL	07000007	MATERIAL DE ESCRITORIO	07000000	MATERIAL USO/CONSUMO	00000245	PAPELARIA, INFORMATICA, ESCRIT	0036	PAPELARIA	181	MAT. GRAFICOS E PAPELARIA	181	MAT. GRAFICOS E PAPELARIA
10038562	PAPEL SULFITE A4 DIM 210X297MM COR BR GRAMATURA 75G PT 500FL	07000007	MATERIAL DE ESCRITORIO	07000000	MATERIAL USO/CONSUMO	00000245	PAPELARIA, INFORMATICA, ESCRIT	0036	PAPELARIA	181	MAT. GRAFICOS E PAPELARIA	181	MAT. GRAFICOS E PAPELARIA
10039257	PAPEL TOALHA FOLHA DUAS DOBRAS DIM 20X21CM COR BR FD C/1000FL	07000018	MATERIAL HIG/LIMPEZA	07000000	MATERIAL USO/CONSUMO	00000270	HIGIENE, SAUDE E SEGURANCA	0054	HIGIENE, SAUDE E SEGURANCA	147	HIGIENE/LIMPEZA E ACESSORIOS	147	HIGIENE/LIMPEZA E ACESSORIOS
14000634	PAPEL TOALHA ROLO FOLHA SIMPLES COR BR 20CMX200M FARDO C/6 RL	07000018	MATERIAL HIG/LIMPEZA	07000000	MATERIAL USO/CONSUMO	00000270	HIGIENE, SAUDE E SEGURANCA	0054	HIGIENE, SAUDE E SEGURANCA	147	HIGIENE/LIMPEZA E ACESSORIOS	147	HIGIENE/LIMPEZA E ACESSORIOS
200622	PAPELAO GRAFITADO C/ TELA DE AÇO 3,2MM	07000009	MATERIAL DE CONSUMO	07000000	MATERIAL USO/CONSUMO	00000245	PAPELARIA, INFORMATICA, ESCRIT	0036	PAPELARIA	181	MAT. GRAFICOS E PAPELARIA	155	PAPELARIA P/ESCRITORIO
1003225	PAPELAO GUARNITAL 0,80MMX1MT	07000009	MATERIAL DE CONSUMO	07000000	MATERIAL USO/CONSUMO	00000183	ELEMENTOS P/VEDACAO	0043	VEDACAO	183	CORDAO, FITA E PAP. P/VEDACAO	183	CORDAO, FITA E PAP. P/VEDACAO
1003743	PAPELAO ONDULADO FACE SIMPLES GRAMATURA 420 COMP 520MM LARG 120MM SV0104512 SOVEL	07000009	MATERIAL DE CONSUMO	07000000	MATERIAL USO/CONSUMO	0067	MAT P/ARMAZ E ENGARRAFAMENTO	0067	MAT P/ARMAZ E ENGARRAFAMENTO	224	EMBALAGENS P/TRANSPORTE	224	EMBALAGENS P/TRANSPORTE
100397031	PAPELAO VELUMOIDE ESP 0,5MM ROLO C/1000MM	07000009	MATERIAL DE CONSUMO	07000000	MATERIAL USO/CONSUMO	00000183	ELEMENTOS P/VEDACAO	00000183	ELEMENTOS P/VEDACAO	183	CORDAO, FITA E PAP. P/VEDACAO	183	CORDAO, FITA E PAP. P/VEDACAO
100397032	PAPELAO VELUMOIDE ESP 1MM ROLO C/1000MM	07000009	MATERIAL DE CONSUMO	07000000	MATERIAL USO/CONSUMO	00000183	ELEMENTOS P/VEDACAO	00000183	ELEMENTOS P/VEDACAO	183	CORDAO, FITA E PAP. P/VEDACAO	183	CORDAO, FITA E PAP. P/VEDACAO
100397873	PAPELAO VELUMOIDE ESPESSURA 3,2MM APRESENTACAO ROLO	07000009	MATERIAL DE CONSUMO	07000000	MATERIAL USO/CONSUMO	00000183	ELEMENTOS P/VEDACAO	00000183	ELEMENTOS P/VEDACAO	183	CORDAO, FITA E PAP. P/VEDACAO	183	CORDAO, FITA E PAP. P/VEDACAO
1003795	PAPELEIRA SOBREPOR MAT AI COR AL CONST GIRATORIO C/ROLETE DIM 100MM	07000009	MATERIAL DE CONSUMO	07000000	MATERIAL USO/CONSUMO	00000270	HIGIENE, SAUDE E SEGURANCA	0054	HIGIENE, SAUDE E SEGURANCA	147	HIGIENE/LIMPEZA E ACESSORIOS	147	HIGIENE/LIMPEZA E ACESSORIOS
100397861	PAPELEIRA SOBREPOR MAT METAL COR PT TAMPA EMBUTIR DIM 52X176,5X82MM	07000009	MATERIAL DE CONSUMO	07000000	MATERIAL USO/CONSUMO	00000270	HIGIENE, SAUDE E SEGURANCA	00000176	MATERIAIS P/CONSTRUCAO CIVIL	147	HIGIENE/LIMPEZA E ACESSORIOS	179	HIDRAUL, SANIT. E ACESSORIOS
10039170	PAPER 350GR X 098MM WIDTH - CORE BOARD BULK	01000000	MATERIA-PRIMA	01000000	MATERIA-PRIMA	0		00000210	PAPEL	0		00000203	PAPEL 350G
10039171	PAPER 350GR X 099MM WIDTH - CORE BOARD BULK	01000000	MATERIA-PRIMA	01000000	MATERIA-PRIMA	0		00000210	PAPEL	0		00000203	PAPEL 350G
10039172	PAPER 350GR X 100MM WIDTH - CORE BOARD BULK	01000000	MATERIA-PRIMA	01000000	MATERIA-PRIMA	0		00000210	PAPEL	0		00000203	PAPEL 350G
10039173	PAPER 350GR X 101MM WIDTH - CORE BOARD BULK	01000000	MATERIA-PRIMA	01000000	MATERIA-PRIMA	0		00000210	PAPEL	0		00000203	PAPEL 350G
10038271	PAQUIMETRO DIGITAL DISPLAY LCD 4 DIG MAT AI TIPO:DIGITAL CAPAC 0-150MM RESOLUCAO 0,01MM0 PRECISAO 0,01MM	07000009	MATERIAL DE CONSUMO	07000000	MATERIAL USO/CONSUMO	00000267	INSTRUMENTACAO	0028	INSTRUMENTACAO	230	EQUIP E INSTRUMENT. DE MEDICAO	230	EQUIP E INSTRUMENT. DE MEDICAO
10038537	PAQUIMETRO DIGITAL DISPLAY LCD 4 DIG MAT AL TIPO:DIGITAL CAPAC 0-200MM RESOLUCAO 0,01MM0 PRECISAO 0,03MM	07000009	MATERIAL DE CONSUMO	07000000	MATERIAL USO/CONSUMO	00000267	INSTRUMENTACAO	0028	INSTRUMENTACAO	230	EQUIP E INSTRUMENT. DE MEDICAO	230	EQUIP E INSTRUMENT. DE MEDICAO
200312	PARAFINA BARRA PURA QUEBRADA	07000009	MATERIAL DE CONSUMO	07000000	MATERIAL USO/CONSUMO	0027	LABORATORIO	0027	LABORATORIO	00000168	PROD. QUIMICOS P/ANALISE LAB.	00000168	PROD. QUIMICOS P/ANALISE LAB.
100396833	PARAFUSADEIRA PORTATIL ALIMENT BIVOLT 2000RPM ROTACAO DIREITA/ESQUERDA TORQUE 65NM C/BATERIA 20V	07000009	MATERIAL DE CONSUMO	07000000	MATERIAL USO/CONSUMO	00000261	FERRAMENTAS	0021	FERRAMENTAS	00000064	FERRAMENTAS MANUAIS	00000064	FERRAMENTAS MANUAIS
14000274	PARAFUSO (ORIGINAL) 11/64S40016	07000009	MATERIAL DE CONSUMO	07000000	MATERIAL USO/CONSUMO	00000264	ELEM. E DISPOSIT. DE FIXACAO	00000119	MATERIAL USO/CONSUMO	00000261	PARAFUSOS, PORCAS E ARRUELAS	134	PARAFUSOS
14000408	PARAFUSO ALLEN C/C 10X16MM	07000009	MATERIAL DE CONSUMO	07000000	MATERIAL USO/CONSUMO	00000264	ELEM. E DISPOSIT. DE FIXACAO	0022	FIXACAO	00000261	PARAFUSOS, PORCAS E ARRUELAS	134	PARAFUSOS
14000361	PARAFUSO ALLEN C/C 10X25MM - ROSCA TOTAL	07000009	MATERIAL DE CONSUMO	07000000	MATERIAL USO/CONSUMO	00000264	ELEM. E DISPOSIT. DE FIXACAO	0022	FIXACAO	00000261	PARAFUSOS, PORCAS E ARRUELAS	134	PARAFUSOS
